job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,number_of_dependences (male),number_of_dependences (female),Education_level,GPA,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
JG04,1.17,PG03,1.17,2.5,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,3.09,2011,3,3,1,3,0,0,2,1,20,20,0,,,
JG04,1.17,PG03,1.17,1.75,RM_type_A,Permanent,Male,1985,Y,1,0,1,level_4,3.02,2008,6,6,3,3,0,5,0,1,,,,,,
JG04,1.83,PG03,1.83,2.5,RM_type_B,Permanent,Male,1987,Y,2,2,0,level_4,3.06,2010,5,5,2,2,0,2,0,1,53.14,61.14,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,2.25,RM_type_A,Permanent,Male,1985,Y,1,1,0,level_4,2.8,2008,5,5,2,3,0,5,3,1,70.68333333,73.81,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_B,Permanent,Male,1987,Y,2,0,2,level_4,2.91,2011,5,5,2,2,0,6,7,1,54.65666667,58.41,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_C,Permanent,Female,1984,Y,2,2,0,level_4,3.41,2007,5,5,3,4,0,5,7,1,69.87666667,75.74,0,achiev_50%-100%,achiev_< 50%,reached
JG04,7.5,PG04,4.5,1.25,RM_type_A,Permanent,Female,1979,Y,2,0,2,level_4,3.51,2001,16,17,13,7,1,6,1,1,75.19333333,83.45,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,7.42,PG04,4,1.25,RM_type_A,Permanent,Female,1985,Y,1,0,1,level_4,3.33,2008,7,7,6,3,0,0,3,1,59.02333333,70.08,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,1.25,RM_type_B,Permanent,Female,1987,Y,1,1,0,level_3,3.13,2008,5,5,4,5,0,8,3,1,67.73666667,70.67,0,achiev_< 50%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,2.5,RM_type_A,Permanent,Male,1991,Y,1,0,1,level_4,0,2014,3,3,1,3,0,9,6,1,57.14,57.14,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,2.42,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,3.43,2009,5,5,2,2,6,5,2,1,63.91666667,70.91,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.67,PG03,1.67,3.67,RM_type_B,Permanent,Male,1987,Y,1,0,1,level_4,3.1,2010,4,4,1,2,0,3,4,1,57.57,63.83,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,3.1,2013,3,3,2,2,0,3,0,1,34.63,34.63,0,achiev_< 50%,achiev_< 50%,not reached
JG03,2.5,PG01,2.5,2.5,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,2.87,2010,3,3,1,1,0,3,6,1,71.69,71.69,0,achiev_50%-100%,achiev_< 50%,reached
JG04,8,PG04,4.5,2.42,RM_type_A,Permanent,Male,1978,Y,3,2,1,level_4,2.88,2004,15,15,9,6,0,3,2,1,69.29666667,71.8,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1984,Y,3,2,1,level_4,3.12,2006,6,6,3,3,14,3,0,1,99.27666667,102.16,3,achiev_100%-150%,achiev_50%-100%,reached
JG04,2.08,PG03,2.08,2.42,RM_type_A,Permanent,Male,1983,Y,2,1,1,level_4,3,2008,6,6,3,2,4,3,0,1,70.39,69.47,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,8,PG04,8,1.5,RM_type_A,Permanent,Female,1970,Y,3,1,2,level_4,2.8,2007,24,24,16,11,0,8,0,1,77.54666667,88.09,1,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.83,PG03,1.83,2.42,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_3,3,2009,5,5,2,3,4,2,1,1,70.98333333,73.74,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1987,Y,2,1,1,level_4,3.15,2009,5,5,3,2,5,4,0,1,73.76333333,71.94,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,2.42,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_4,3.07,2010,4,4,2,2,0,3,0,1,63.26,71.92,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_4,0,2014,3,3,2,2,0,3,1,1,54.44,54.44,0,achiev_< 50%,achiev_< 50%,reached
JG04,2.42,PG03,2.42,2.42,RM_type_A,Permanent,Male,1984,Y,1,0,1,level_4,3.19,2007,7,7,5,4,1,3,7,1,103.9133333,105.3,3,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1988,Y,2,1,1,level_4,2.96,2011,5,5,3,2,3,3,1,1,77.85333333,84.17,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,2.42,RM_type_B,Permanent,Male,1986,Y,0,0,0,level_4,3.12,2008,4,4,2,3,0,2,3,1,92.02666667,94.77,3,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.08,PG03,1.08,1.33,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,0,2013,1,1,1,2,0,0,0,1,,,,,,
JG04,0.5,PG03,0.5,1.5,RM_type_B,Permanent,Male,1986,Y,2,1,1,level_4,0,2014,2,2,2,2,0,2,0,1,,,,,,
JG04,1.25,PG03,1.25,2.25,RM_type_B,Permanent,Male,1988,Y,2,1,1,level_4,3.01,2014,2,2,1,2,0,0,6,1,,,,,,
JG04,2.83,PG03,2.83,1.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_4,3.35,2010,7,7,3,4,3,3,0,1,100.7066667,103.53,3,achiev_50%-100%,achiev_100%-150%,not reached
JG04,1.25,PG03,1.25,1.92,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,3.13,2013,2,2,1,2,0,0,0,1,,,,,,
JG04,1.25,PG03,1.25,1.5,RM_type_B,Permanent,Female,1984,Y,1,1,0,level_4,0,2014,3,3,2,2,0,11,4,1,22.53666667,41.09,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,2.25,RM_type_B,Permanent,Male,1987,Y,1,1,0,level_4,2.92,2016,2,2,1,2,0,4,0,1,,,,,,
JG04,1.67,PG03,1.67,0.42,RM_type_B,Permanent,Male,1982,Y,1,1,0,level_3,2.9,2007,6,6,5,4,1,3,0,1,66.69333333,58.92,0,achiev_100%-150%,achiev_50%-100%,not reached
JG04,1.25,PG03,1.25,0.5,RM_type_B,Permanent,Male,1992,Y,1,1,0,level_4,3.15,2013,2,2,2,3,0,9,0,1,,,,,,
JG04,1.67,PG03,1.67,2.42,RM_type_B,Permanent,Female,1984,N,0,0,0,,,,4,4,2,2,0,3,0,1,39.87666667,37.82,0,achiev_< 50%,achiev_< 50%,not reached
JG04,1.67,PG03,1.67,2.42,RM_type_A,Permanent,Female,1985,Y,2,0,2,level_4,3.1,2008,6,6,3,5,0,4,2,1,53.82,60.53,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,1.92,RM_type_B,Permanent,Male,1993,N,0,0,0,level_4,0,2013,2,2,1,2,0,0,0,1,,,,,,
JG04,2.42,PG03,2.42,2.42,RM_type_B,Permanent,Male,1986,Y,1,0,1,level_4,2.99,2011,5,5,3,2,3,3,0,1,53.30333333,55.96,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.33,PG03,1.33,0,RM_type_B,Permanent,Male,1991,Y,2,1,1,level_4,3.27,2013,2,2,2,3,0,0,0,1,,,,,,
JG04,2.83,PG03,2.83,2.42,RM_type_A,Permanent,Male,1986,Y,3,1,2,level_3,2.75,2007,7,7,3,3,4,0,0,1,99.23666667,109.38,2,achiev_> 1.5,achiev_> 1.5,not reached
JG04,1.67,PG03,1.67,0.08,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,3.13,2008,6,6,3,3,0,4,2,1,51.35,53.51,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,1.92,RM_type_B,Permanent,Male,1988,Y,1,1,0,level_4,3.16,2013,2,2,1,2,0,0,0,1,,,,,,
JG04,2.75,PG03,2.75,0.42,RM_type_B,Permanent,Female,1982,Y,1,0,1,level_4,3.39,2006,6,6,5,4,0,3,1,1,56.53666667,67.91,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,1,RM_type_A,Permanent,Male,1988,Y,2,0,2,level_3,3.64,2007,5,5,3,3,1,8,0,1,85.65333333,90.91,2,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,1984,Y,2,2,0,level_4,3.53,2007,7,7,6,5,6,3,0,1,73.98,71.89,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.25,PG03,1.25,2.42,RM_type_B,Permanent,Female,1992,Y,2,2,0,level_4,0,2014,3,3,2,2,0,3,0,1,49.20333333,60.96,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,2.5,RM_type_B,Permanent,Male,1988,Y,1,1,0,level_4,3.17,2014,3,3,1,2,0,3,0,1,13.13,13.13,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,0.42,RM_type_A,Permanent,Male,1989,Y,2,2,0,level_4,0,2014,3,3,2,3,1,0,0,1,59.15666667,55.38,0,achiev_< 50%,achiev_< 50%,reached
JG04,2.17,PG03,2.17,1.5,RM_type_A,Permanent,Male,1981,Y,2,1,1,level_4,3.11,2005,7,7,4,3,4,2,0,1,93.57,92.88,3,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.25,PG03,1.25,1.92,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,3.23,2013,2,2,1,2,0,5,1,1,,,,,,
JG04,1.42,PG03,1.42,0,RM_type_A,Permanent,Male,1989,N,0,0,0,level_4,0,2014,3,3,2,3,0,4,0,1,42.34,42.34,0,achiev_< 50%,Tidak diberikan target,reached
JG04,1.25,PG03,1.25,2.5,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,0,2014,3,3,1,2,0,6,0,1,14.13,14.13,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,0.42,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_3,2.81,2007,4,4,3,4,1,3,1,1,88.95,99.38,2,achiev_50%-100%,achiev_100%-150%,not reached
JG04,1.83,PG03,1.83,2.42,RM_type_A,Permanent,Male,1988,Y,2,0,2,level_4,3,2015,4,4,2,3,2,0,0,1,51.05333333,54.82,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,2.25,RM_type_B,Permanent,Male,1990,Y,2,0,2,level_4,3.24,2013,2,2,1,2,0,9,0,1,,,,,,
JG04,1.83,PG03,1.83,1,RM_type_A,Permanent,Male,1986,Y,2,2,0,level_4,3.05,2008,7,7,5,2,20,2,0,1,85.66666667,88.66,2,achiev_< 50%,achiev_50%-100%,reached
JG04,1.83,PG03,1.83,2.42,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_4,3.03,2011,6,6,3,3,5,2,0,1,43.19,40.23,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.08,PG03,1.08,1.17,RM_type_B,Permanent,Male,1993,Y,0,0,0,level_4,3.45,2013,1,1,1,2,0,0,0,1,,,,,,
JG04,1.83,PG03,1.83,2.75,RM_type_B,Permanent,Male,1988,Y,1,1,0,level_4,3.08,2014,3,3,1,2,3,2,0,1,23.95333333,45.85,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,3.06,2014,3,3,2,3,1,8,0,1,52.06333333,64.95,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1985,Y,1,0,1,level_4,3.53,2009,5,5,3,3,22,4,0,1,72.02333333,78.51,0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.58,PG03,1.58,0.42,RM_type_A,Permanent,Female,1986,Y,1,1,0,level_4,3.14,2013,5,5,3,4,1,4,0,1,86.69333333,87.91,3,achiev_50%-100%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,1,RM_type_A,Permanent,Male,1984,Y,0,0,0,level_4,3.01,2005,6,6,3,3,9,2,3,1,70.44666667,72.46,0,achiev_< 50%,achiev_50%-100%,not reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1984,Y,1,0,1,,,,6,6,4,4,0,2,0,1,70.84,71.47,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0,2014,3,3,2,3,0,3,2,1,,,,,,
JG04,8,PG04,3.5,1.5,RM_type_A,Permanent,Male,1977,Y,3,0,3,level_4,0,2002,15,16,8,7,0,1,0,1,80.99,81.38,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,1987,Y,1,1,0,level_4,2.83,2010,5,5,4,3,0,0,0,1,57.23,65.1,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1989,Y,1,0,1,level_4,0,0,4,4,3,4,0,2,0,1,70.50666667,83.12,0,achiev_50%-100%,achiev_< 50%,reached
JG05,8,PG06,5.5,1.5,RM_type_A,Permanent,Female,1971,Y,1,1,0,level_4,3.24,2008,22,22,11,7,0,9,0,1,79.94,79.89,0,achiev_100%-150%,achiev_< 50%,not reached
JG05,8,PG06,6.5,1.5,RM_type_A,Permanent,Male,1968,Y,1,1,0,level_4,3.06,2008,29,29,12,7,0,3,0,1,68.48666667,74.11,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,2.08,PG03,2.08,0.5,RM_type_A,Permanent,Male,1984,Y,1,0,1,,,,7,7,5,4,0,3,3,1,73.38,84.3,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Female,1991,N,0,0,0,level_4,0,2014,3,3,2,3,0,0,2,1,45.33,69.73,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.75,PG03,1.75,1.5,RM_type_B,Permanent,Female,1989,N,0,0,0,level_4,0,2014,3,3,2,2,0,3,0,1,28.87,44.73,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.33,RM_type_B,Permanent,Male,1982,Y,2,1,1,level_4,3.06,2012,6,6,5,4,0,3,0,1,42.95333333,70.66,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,2.17,RM_type_A,Permanent,Male,1985,Y,2,0,2,level_4,3.51,2008,7,7,3,4,0,2,0,1,51.53,64.33,0,achiev_50%-100%,achiev_50%-100%,not reached
JG04,2.58,PG03,2.58,1.33,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,3.52,2010,6,6,2,2,0,2,0,1,105.42,115.7,3,achiev_100%-150%,achiev_100%-150%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Male,1989,Y,1,0,1,level_4,0,2014,3,3,2,3,0,2,0,1,20,20,0,,,
JG04,1.58,PG03,1.58,1.33,RM_type_A,Permanent,Male,1985,Y,1,1,0,level_4,3.05,2009,4,4,2,3,0,3,1,1,78.32666667,71.77,1,achiev_50%-100%,achiev_< 50%,reached
JG04,1.58,PG03,1.58,0.5,RM_type_B,Permanent,Male,1988,Y,1,1,0,level_4,2.75,2013,3,3,2,3,0,2,5,1,20,20,0,,,
JG04,1.83,PG03,1.83,1.33,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,3.11,2011,6,6,3,3,0,3,0,1,74.99333333,96.34,1,achiev_50%-100%,achiev_< 50%,reached
JG04,1.58,PG03,1.58,0.5,RM_type_C,Permanent,Female,1984,Y,2,2,0,level_4,2.95,2008,6,6,4,5,0,3,13,1,70.82333333,63.3,1,achiev_50%-100%,achiev_< 50%,reached
JG04,1.25,PG03,1.25,2.25,RM_type_A,Permanent,Male,1986,Y,0,0,0,level_4,2.93,2008,6,6,5,4,0,3,5,1,51.29,68.77,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.58,PG03,1.58,1.33,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_4,2.99,2011,4,4,2,3,1,3,1,1,90.18,89.2,3,achiev_50%-100%,achiev_100%-150%,reached
JG04,1.83,PG03,1.83,1.25,RM_type_A,Permanent,Female,1986,Y,1,0,1,level_4,0,2008,7,7,3,4,0,2,0,1,100.4166667,102.96,3,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.83,PG03,1.83,1.42,RM_type_B,Permanent,Male,1987,Y,2,1,1,level_4,0,2014,3,3,2,2,0,1,5,1,18.58,29.69,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.08,PG03,1.08,1.33,RM_type_B,Permanent,Female,1990,N,0,0,0,level_4,2.88,2013,1,1,1,2,0,0,0,1,,,,,,
JG04,1.83,PG03,1.83,2,RM_type_A,Permanent,Female,1985,Y,2,1,1,level_4,0,2007,7,7,4,4,0,2,2,1,58.8,66.41,0,achiev_> 1.5,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.42,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,0,2009,5,5,3,3,0,0,0,1,77.51333333,85.48,1,achiev_50%-100%,achiev_< 50%,not reached
JG04,2.58,PG03,2.58,0.5,RM_type_A,Permanent,Male,1979,Y,2,0,2,level_4,0,2002,6,6,5,5,0,3,0,1,77.77,76.74,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1987,N,0,0,0,level_4,3,2011,4,4,2,4,0,0,0,1,74.04,68.82,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.17,PG03,1.17,1.42,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,0,2013,1,1,1,2,0,0,0,1,,,,,,
JG04,1.5,PG03,1.5,0.25,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_4,0,2014,3,3,2,3,0,6,2,1,86.84,86.84,1,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1981,Y,1,1,0,level_4,0,2005,7,7,4,4,0,2,1,1,67.16666667,60.8,0,achiev_> 1.5,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1981,Y,0,0,0,level_4,0,2005,6,6,5,4,0,0,0,1,71.52333333,85.21,1,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.33,PG03,1.33,0.5,RM_type_B,Permanent,Male,1987,N,0,0,0,level_4,0,2014,3,3,2,3,0,0,0,1,58.74,58.74,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.08,PG03,1.08,1.33,RM_type_B,Permanent,Male,1989,Y,1,1,0,level_4,0,2013,1,1,1,2,0,0,0,1,,,,,,
JG04,1.83,PG03,1.83,1.42,RM_type_A,Permanent,Male,1986,N,0,0,0,level_4,0,2010,4,4,2,3,0,4,2,1,14.20333333,14.68,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.08,PG03,1.08,1.33,RM_type_B,Permanent,Male,1989,Y,1,0,1,level_4,0,2013,1,1,1,2,0,0,0,1,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_3,0,2008,5,5,3,5,0,1,0,1,98.84666667,103.1,3,achiev_50%-100%,achiev_100%-150%,reached
JG04,0.5,PG03,0.5,1.42,RM_type_A,Permanent,Male,1988,Y,2,0,2,level_3,3.19,2011,4,4,3,2,0,1,0,1,39.22333333,34.37,0,achiev_50%-100%,achiev_< 50%,not reached
JG05,7.5,PG06,6.5,1.25,RM_type_A,Permanent,Male,1969,Y,2,2,0,level_1,0,1988,28,28,9,8,0,2,0,1,42.86,39.49,0,achiev_50%-100%,achiev_< 50%,not reached
JG05,8,PG08,8,2,RM_type_A,Permanent,Male,1976,Y,3,1,2,level_4,2.92,2000,17,19,12,8,0,0,0,1,21.23666667,43.71,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1983,Y,1,0,1,level_4,0,2007,6,6,4,5,0,1,0,1,108.57,116.66,3,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.5,PG03,1.5,2.33,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_4,0,2009,5,5,3,2,0,1,0,1,62.91666667,54.24,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.58,PG03,1.58,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_3,0,2010,6,6,4,3,0,2,1,1,58.16666667,60.96,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1990,Y,0,0,0,level_4,0,2014,3,3,2,4,0,2,2,1,76.55,76.55,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.08,PG03,1.08,1.33,RM_type_B,Permanent,Male,1988,Y,1,1,0,level_4,0,2013,1,1,1,2,0,0,0,1,,,,,,
JG04,1.83,PG03,1.83,0.25,RM_type_B,Permanent,Male,1987,Y,1,1,0,level_4,0,2014,3,3,2,3,0,0,6,1,46.03,46.03,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.08,PG03,1.08,1.33,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0,2013,1,1,1,2,0,0,0,1,,,,,,
JG04,1.58,PG03,1.58,0.5,RM_type_B,Permanent,Male,1987,Y,1,1,0,level_4,0,2013,2,2,2,3,0,0,0,1,,,,,,
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_4,0,2014,3,3,2,3,0,0,0,1,63.5,63.5,0,achiev_50%-100%,achiev_< 50%,reached
JG04,5.67,PG04,2,0.92,RM_type_A,Permanent,Female,1979,Y,1,0,1,level_4,3.31,2003,13,14,10,8,1,3,0,1,84.26666667,86.16,2,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.42,PG03,1.42,1.42,RM_type_A,Permanent,Male,1987,Y,2,1,1,level_4,0,2014,3,3,2,2,0,0,0,1,65.84,65.84,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,1.42,RM_type_B,Permanent,Male,1988,Y,1,0,1,level_4,0,2013,1,1,1,2,0,0,0,1,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,0,2014,3,3,2,3,0,2,0,1,67.3,67.3,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.08,PG03,1.08,1.33,RM_type_B,Permanent,Male,1988,N,0,0,0,level_4,0,2013,1,1,1,2,0,0,1,1,,,,,,
JG04,0.5,PG03,0.5,2.33,RM_type_A,Permanent,Male,1984,Y,1,0,1,level_4,0,2008,7,7,4,3,0,2,1,1,60.67333333,74.96,0,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,1,RM_type_B,Permanent,Male,1989,Y,1,0,1,level_3,3.15,2010,4,4,3,2,0,6,0,1,62.32666667,68.56,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,1990,Y,1,0,1,level_4,3.46,2013,2,2,2,3,0,2,0,1,,,,,,
JG04,1.17,PG03,1.17,1.42,RM_type_B,Permanent,Male,1989,Y,1,1,0,level_4,3.08,2012,1,1,1,2,0,0,0,1,,,,,,
JG04,1.58,PG03,1.58,0.75,RM_type_A,Permanent,Female,1986,Y,1,0,1,level_3,3.22,2007,6,6,5,4,0,5,4,1,92.94,94.95,3,achiev_50%-100%,achiev_100%-150%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1987,Y,2,0,2,level_4,3.31,2009,4,4,3,3,6,9,1,1,71.04,81.51,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Female,1991,N,0,0,0,level_4,0,2013,2,2,2,2,0,10,0,1,,,,,,
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1987,Y,0,0,0,level_4,3.13,2011,3,3,2,2,0,1,1,1,29.55666667,25.91,0,achiev_< 50%,achiev_50%-100%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Female,1991,Y,1,0,1,level_4,3.3,2013,3,3,2,3,0,5,0,1,57.46,57.46,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.08,PG03,1.08,1.33,RM_type_B,Permanent,Female,1991,N,0,0,0,level_4,2.79,2011,1,1,1,2,0,2,0,1,,,,,,
JG04,1.83,PG03,1.83,1.42,RM_type_B,Permanent,Female,1990,Y,0,0,0,level_3,3.21,2010,4,4,2,2,0,6,1,1,62.42666667,71.53,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Female,1983,Y,1,1,0,level_4,2.08,2008,4,4,3,3,0,6,0,1,42.55333333,41.59,0,achiev_> 1.5,achiev_< 50%,not reached
JG04,6,PG04,3,0.5,RM_type_A,Permanent,Female,1978,Y,2,1,1,level_4,2.85,2001,15,16,10,7,3,11,0,1,64.01,64.07,0,achiev_50%-100%,achiev_< 50%,not reached
JG05,1.17,PG05,1.17,1.42,RM_type_A,Permanent,Male,1980,Y,3,1,2,level_4,3.26,2003,14,15,9,6,3,3,0,1,66.78666667,76.39,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Male,1979,Y,0,0,0,level_4,2.76,2007,6,6,5,3,0,1,1,1,74.49666667,68.99,1,achiev_50%-100%,achiev_< 50%,reached
JG04,8,PG04,4.5,0.42,RM_type_A,Permanent,Male,1981,Y,2,2,0,level_4,2.81,2006,12,13,8,8,5,1,3,1,42.50666667,43.96,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,1.42,RM_type_B,Permanent,Male,1985,Y,0,0,0,level_4,3.28,2013,5,5,4,2,0,0,0,1,61.00333333,61.7,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,1992,N,0,0,0,level_4,3.01,2015,3,3,2,3,0,0,0,1,20,20,0,,,
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,1990,Y,1,0,1,level_4,0,2014,3,3,2,3,0,3,6,1,20,20,0,,,
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,3.57,2010,4,4,3,3,1,7,0,1,50.47333333,55.57,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Female,1987,Y,0,0,0,level_4,0,2014,3,3,2,3,0,4,4,1,20,20,0,,,
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Female,1992,Y,2,0,2,level_4,3.47,2014,1,1,2,3,0,0,0,1,,,,,,
